sc_size,eps,n_clusters,avg_silhouette_score,min_z_score*,minimum_energy,min_energy_cluster_rmsd,min_energy_avg_intermedoid_rmsd,noise_cluster,rmse_helix,rmse_cyl,min_medoid
0.5,0.05,92,0.8573051780875897,0.38601718950936476,-42.95239178267622,0.013823705277382511,0.13043005764484406,True,17.897330786546323,120.75056123164711,medoid_8
0.8888888888888888,0.12758620689655173,97,0.7443321324932543,0.04504897457965824,-49.56824091075231,0.05243968701247428,0.1842786967754364,True,16.91299341665223,122.68279403965371,medoid_5
1.2777777777777777,0.05,92,0.8994755958288277,0.26882569777934656,-46.9636440310643,0.021329214753903213,0.21612609922885895,True,8.049473188768356,55.03576524977548,medoid_72
1.6666666666666667,0.05,30,0.8601712325243462,0.05227920275235095,-34.322714550336165,0.016111801563494944,0.16536042094230652,True,3.9003414154908786,36.147305578963284,medoid_22
2.0555555555555554,0.05,40,0.9268963325106685,0.4106786470544448,-5.736878768007227,0.010756895080456401,0.12585386633872986,True,6.40158339172361,47.44317442662882,medoid_0
2.4444444444444446,0.12758620689655173,11,0.6495596596604492,0.007647472063106948,66.70605610003265,0.03898043712114748,0.14674456417560577,False,5.7700048096273955,45.83807754758874,medoid_3
2.8333333333333335,0.08103448275862069,27,0.9059818538646555,0.4051076855555618,228.98371712961105,0.011158638239655606,0.11022387444972992,True,4.251183245937979,49.87223995296002,medoid_5
3.2222222222222223,0.2362068965517241,67,0.6587229267178472,1.4553005315947716,118.63165379678588,0.004056503003602466,0.2578745186328888,False,10.513553051852584,73.21154373941415,medoid_42
3.611111111111111,0.2982758620689655,63,0.7206575321317634,0.8371929568210074,-11.498126173176104,0.024985159546539768,0.3117877244949341,True,13.897073459929741,137.50059261213883,medoid_32
4.0,0.3293103448275862,61,0.7289529510047209,1.5628771948147424,6.1760437635441265,0.021293271812644107,0.3540244996547699,True,8.331943978151546,80.2124372556517,medoid_32
