sc_size,eps,n_clusters,avg_silhouette_score,min_z_score*,minimum_energy,min_energy_cluster_rmsd,min_energy_avg_intermedoid_rmsd,noise_cluster,rmse_helix,rmse_cyl,min_medoid
0.5,0.06551724137931035,4,0.720741820757671,0.19125678518054878,-17.983304051144724,0.060270170892744175,0.14706875383853912,True,12.478703467202035,69.22942502234888,medoid_3
0.8888888888888888,0.06551724137931035,6,0.4970449480919483,0.2332972737853028,-23.942526846063757,0.06629364370129198,0.12276314198970795,True,13.409534594514609,45.472217076136566,medoid_3
1.2777777777777777,0.06551724137931035,4,0.7977272575161808,1.4162572260767694,-26.562327959851064,0.052271812467404075,0.19718775153160095,True,0.3691098997673958,0.8329759243817304,medoid_2
1.6666666666666667,0.05,6,0.9177515701474825,0.1441131512212772,-18.40272417813597,0.01282907545869011,0.12331155687570572,True,7.940692593083333,34.179090824549604,medoid_1
2.0555555555555554,0.17413793103448277,4,0.6513736997748465,0.16166803108379948,-8.44380071599755,0.07107498437518976,0.24164758622646332,True,2.2547314285002185,8.648473509425592,medoid_1
2.4444444444444446,0.1896551724137931,3,0.6996148661282297,3.1034136635193676,24.048638568445252,0.05535614451697268,0.24263538420200348,False,5.7820455119199154,50.924792293478625,medoid_0
2.8333333333333335,0.11206896551724138,4,0.8978939365924197,0.20424653481558808,87.2637687217569,0.030051222640599756,0.19962045550346375,True,6.760571372012455,53.84433539328447,medoid_0
3.2222222222222223,0.1896551724137931,31,0.6199290500311029,0.23242620810434092,-8.326634901207022,0.018067756744586813,0.20920495688915253,True,7.0127317331054355,47.41563110017294,medoid_7
3.611111111111111,0.08103448275862069,6,0.8473721466081048,0.09086016841783867,-8.958441061422834,0.0738403337409665,0.31570276618003845,True,2.9856476635303917,16.231080430645527,medoid_2
4.0,0.05,4,0.9079277406716516,0.9411170185325191,-7.190292752411136,0.03754949902128753,0.3838375508785248,True,6.030216648882736,34.900694380380926,medoid_0
