#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
5,26.060007888429972,0.04468436298895647,26.10469225141893,1.1942860447685193
10,25.93421900376208,0.1585380162479674,26.092757020010048,4.23727066260353
15,25.72167607496714,0.37444451897568465,26.096120593942825,10.007837946872892
20,25.416239604488624,0.6247111875869031,26.040950792075527,16.69675482517672
25,25.009899897879848,0.9752751666270725,25.98517506450692,26.06633380003357
30,24.4700964363969,1.4409290759040798,25.91102551230098,38.511939563259496
35,23.724083209328015,2.1786451488589407,25.902728358186955,58.22899385245617
40,22.659061643127554,3.094046437487814,25.75310808061537,82.69506903501555
45,20.99946319155447,4.603597740933025,25.603060932487494,123.04108573916564
50,18.023926953590074,7.347770469931483,25.371697423521557,196.3850247696309
55,11.344899655141427,13.588830677017468,24.933730332158895,363.190829111634
60,-9.040076942237466,32.939569487890566,23.8994925456531,880.3810892368128
65,0.19118480778623947,20.134966475589803,20.326151283376042,538.150437091874
70,1.6603319807900476,19.369539036948197,21.029871017738245,517.6927367442488
75,13.532880725608209,6.899444257330654,20.432324982938862,184.4025390990749
80,17.634458004544364,2.545153157070231,20.179611161614595,68.02471141949027
85,19.358875642692208,0.8095547726711321,20.16843041536334,21.63709859119697
90,19.98876689570055,0.16536611414967534,20.154133009850227,4.419766316359149
95,19.932900149377762,0.21172933564381768,20.14462948502158,5.65892347822024
100,19.20476160560401,0.9082161584165518,20.11297776402056,24.274037069706768
105,17.47799510360383,2.560051180651982,20.038046284255813,68.42289325465966
110,13.751054260273568,6.111838763169934,19.8628930234435,163.35208234999618
115,4.177739188512412,15.330358852965169,19.50809804147758,409.7369284175488
120,-16.96150561444351,34.16107704590911,17.1995714314656,913.028515149125
125,-17.047946265982656,33.64963945860703,16.60169319262437,899.3592417740987
130,3.6237860717382517,12.31952496710992,15.943311038848172,329.26589442559555
135,10.04200217327824,5.4072808233454746,15.449282996623715,144.5212507351163
140,11.268913322061477,3.880023275786224,15.148936597847701,103.70199644098673
145,10.444308378370463,4.593817069218214,15.038125447588676,122.77967617760721
150,8.471631725141307,6.2480564184921406,14.719688143633448,166.99279319201057
155,5.470670490751818,8.980415077130688,14.451085567882506,240.02097569336874
160,0.6434227668702164,13.269664170776927,13.913086937647144,354.6604153636567
165,-9.530434370589902,22.604350430781334,13.073916060191433,604.150053055727
170,-19.22598020278913,30.07190204825863,10.845921845469498,803.7364875215345
175,-22.73532576291889,32.911834394977454,10.176508632058564,879.6398090170484
180,-10.908838567990783,20.077596999422806,9.168758431432023,536.6171140186802
185,-6.569582321958072,14.749150695761397,8.179568373803324,394.20288597353675
190,-6.705859213927722,14.15045394417865,7.4445947302509285,378.20142309847614
195,-9.082372662615835,16.121487665909285,7.03911500329345,430.8815534656211
200,-13.378140112542516,19.327123109702274,5.948982997159758,516.5590795407604
205,-18.554742885778804,23.44547858061476,4.890735694835957,626.6310182975566
210,-16.69917194664098,20.150005138620415,3.4508331919794344,538.5523778198614
215,0.9792650461231247,2.0645348357605933,3.043799881883718,55.179149446456606
