sc_size,eps,n_clusters,avg_silhouette_score,min_z_score*,minimum_energy,min_energy_cluster_rmsd,min_energy_avg_intermedoid_rmsd,noise_cluster,rmse_helix,rmse_cyl,min_medoid
0.5,0.05,34,0.8646796594451687,0.016201550433683567,-35.79531315698212,0.018228092770406462,0.16008318960666656,True,17.09923506322724,107.33779250590096,medoid_2
0.8888888888888888,0.12758620689655173,85,0.6178590394761294,0.12555084612604175,-43.043820493121416,0.04760625759403182,0.1593371331691742,True,17.133902106816198,128.15647808944615,medoid_19
1.2777777777777777,0.05,65,0.9040662740389555,2.319275367223467,-46.70968304362577,0.013243229194685274,0.19713450968265533,True,0.517601314594892,2.1728737699893417,medoid_19
1.6666666666666667,0.05,9,0.8289517747256506,1.302459498278317,-31.38887727715835,0.016159124584629547,0.2033373862504959,True,4.323755938409562,46.26626459266479,medoid_4
2.0555555555555554,0.09655172413793103,41,0.6823903455309108,0.1776319716837045,-5.877528100347491,0.030923783519500654,0.14161689579486847,True,42.98263134586038,1815.7575402066236,medoid_24
2.4444444444444446,0.14310344827586208,10,0.6576048390959907,0.04925825733189062,56.00748708286023,0.007886272011679787,0.15378715097904205,False,5.073256466311643,38.11093786635154,medoid_8
2.8333333333333335,0.17413793103448277,3,0.696319452241806,4.106887445352953,194.6049294615757,0.06830258796294914,0.3060605823993683,False,4.980656905860837,51.05407129565143,medoid_0
3.2222222222222223,0.2206896551724138,64,0.6116261633160924,1.2336736055492827,77.22646766142834,0.006474104366435769,0.25638440251350403,True,8.175439577416775,55.68894256184778,medoid_2
3.611111111111111,0.2827586206896552,61,0.7388039536206263,0.8886795537939249,-11.59754260168227,0.031167753510229896,0.31992343068122864,True,7.6503672738474116,51.64458821491798,medoid_34
4.0,0.3137931034482758,63,0.7835422910649888,0.3047545459629414,-0.6263547670518428,0.016446378528160905,0.34871938824653625,True,8.011280719897918,52.73209913606534,medoid_7
