bond_angle,eps,n_clusters,avg_silhouette_score,min_z_score*,minimum_energy,min_energy_cluster_rmsd,min_energy_avg_intermedoid_rmsd,noise_cluster,rmse_helix,rmse_cyl,min_medoid
100.0,0.05,49,0.8214734610774866,0.1433891284243997,-17.01921919607946,0.019633054050452077,0.07749748229980469,True,6.831809283397912,45.24803647874285,medoid_24
102.0,0.05,58,0.8138246661598616,0.13745062516182166,-17.03815500590694,0.012412406340201894,0.14711971580982208,True,2.853766821797288,22.3576549167727,medoid_23
104.0,0.05,54,0.8294836545947252,0.050513243192867235,-17.082769019519954,0.015009232973548304,0.0744788721203804,True,8.72448039439235,39.677253294506855,medoid_23
106.0,0.05,64,0.827157947591014,0.07127357467624437,-17.218908086734707,0.013253476197214896,0.09821265190839767,True,7.876107588948791,41.17613919347585,medoid_21
108.0,0.05,58,0.85620115671588,0.0257917215621048,-17.252982630110587,0.012164783052158089,0.13922621309757233,True,11.845508776948579,45.99267146488228,medoid_46
110.0,0.05,54,0.7545625777484625,0.0801408885745053,-18.653969992521596,0.02515429457746244,0.08096393942832947,True,8.98987007931069,42.10050477571221,medoid_6
112.0,0.05,59,0.6914608465950545,0.028751633825093745,-19.488404925795106,0.03039500859693755,0.08444353193044662,True,7.205943617522958,42.32696277181483,medoid_18
114.0,0.05,72,0.8183097490881628,0.05548005705221958,-18.80728424801358,0.017417409669677208,0.13755670189857483,True,10.182136021465015,45.437036646425376,medoid_1
116.0,0.05,73,0.800627374954302,0.036976757702471025,-19.146473051356804,0.014437654473979027,0.11301641911268234,True,7.57629237291118,43.652481053211076,medoid_9
118.0,0.05,59,0.7075885478236394,0.19190909274236134,-19.78197790509017,0.04480104135027207,0.08870293200016022,True,15.5446501075202,72.71156301597601,medoid_32
120.0,0.05,53,0.7591929879393031,3.0516802559508993,-21.075382813188504,0.058611513184403025,0.16715864837169647,True,0.4496110585628934,0.9353316609577886,medoid_0
122.0,0.05,53,0.6953299095796103,0.5705234263946658,-21.45028114207013,0.013964070015256805,0.07536812871694565,True,10.16669734115284,46.70041327570923,medoid_28
124.0,0.05,66,0.6673188436291365,0.0665580009707967,-20.214482455120432,0.016925296587169916,0.12579859793186188,True,4.464403014893549,41.840679471641344,medoid_0
126.0,0.05,55,0.6635026591412267,0.7884666398923661,-20.89936636020725,0.019998450065295468,0.08243077993392944,True,4.576731598069256,39.73346935780606,medoid_18
128.0,0.05,49,0.5355893850977327,0.9977818877912427,-20.827631963589575,0.010167358753857974,0.08016372472047806,True,4.948406071532296,45.18196311175857,medoid_14
130.0,0.05,60,0.6279157116849167,0.0910283414515371,-18.763605758770574,0.031060956006619848,0.12293121218681335,True,12.51223665381042,47.691791336292056,medoid_31
132.0,0.05,59,0.6648634472445439,0.01729552788704654,-17.725460897788242,0.01854014992701993,0.1502101868391037,True,12.785729253248212,87.36341036909668,medoid_54
134.0,0.05,64,0.5884033762859764,0.013008627403426986,-16.80308439237878,0.020879289220407583,0.08364801108837128,True,11.883083521125124,41.72290321264118,medoid_10
136.0,0.05,53,0.5118932476528758,0.15778202484553658,-16.22905312861253,0.017305977426589216,0.07484636455774307,True,15.171908189143405,62.612386090293725,medoid_12
138.0,0.05,45,0.5287028710645446,0.3788689840733759,-15.761924271929077,0.018367006725671632,0.07206161320209503,True,12.882452192747749,61.97128897005856,medoid_28
140.0,0.05,45,0.5387475438397867,0.2796090765722371,-15.132500277787548,0.020069886119180185,0.07960871607065201,True,11.38274459386657,24.1148646626343,medoid_6
142.0,0.05,37,0.6026579651180867,0.2929069845336218,-14.337222285641264,0.018617964621165065,0.07369764149188995,True,16.08250466934082,50.77985284853393,medoid_2
144.0,0.05,33,0.6475723224634827,0.3641273731778415,-13.42673772123645,0.016068486437770584,0.08921603858470917,True,15.831991690404717,8.783272219238915,medoid_21
146.0,0.05,44,0.6671294741512053,0.10571198841297819,-12.135088803492563,0.01768985129388436,0.07444728165864944,True,14.828447551017772,66.06304210274283,medoid_13
148.0,0.05,28,0.6966189688014188,0.1149837573243593,-10.915252918872914,0.01426453538107084,0.07405763864517212,True,12.601336287507342,3.1917162151619167,medoid_14
150.0,0.05,3,0.8342081430425005,1.7065659556501562,-9.428735548170454,0.013922104615025147,0.13028916716575623,True,19.371342580279116,53.786589089055674,medoid_0
152.0,0.05,3,0.41837810873026804,0.08933476266632939,-6.4814260044025,0.04305726520349294,0.06613834947347641,True,2.5229689099115196,6.950073475557045,medoid_1
154.0,-,-,-,-,-,-,-,-,-,-,-
156.0,-,-,-,-,-,-,-,-,-,-,-
158.0,-,-,-,-,-,-,-,-,-,-,-
160.0,-,-,-,-,-,-,-,-,-,-,-
