bond_angle,eps,n_clusters,avg_silhouette_score,min_z_score*,minimum_energy,min_energy_cluster_rmsd,min_energy_avg_intermedoid_rmsd,noise_cluster,rmse_helix,rmse_cyl,min_medoid
100.0,0.10714285714285715,21,0.3306729671348988,0.18015706315178992,-16.703388813531642,0.011995527557156972,0.15194760262966156,True,7.63117096643422,45.40534358349949,medoid_12
102.0,0.10714285714285715,13,0.048335291892601044,0.217538171624708,-16.846085369162797,0.04291426712037093,0.1597474366426468,True,8.454746886501793,53.3460489926014,medoid_6
104.0,0.10714285714285715,17,-0.05339052784000632,0.16689531329148574,-16.579152501987345,0.056753897861997284,0.1833852380514145,True,8.161649689580372,57.728277057272734,medoid_2
106.0,0.10714285714285715,14,0.05202062427347523,0.21233231907433114,-16.755384708518584,0.0732428282602563,0.17338348925113678,True,8.994505196051714,43.667804416126664,medoid_5
108.0,0.10714285714285715,11,-0.10624891503070155,0.02895766389156328,-16.62795173913974,0.01703005937696639,0.15674273669719696,True,11.613958585845596,35.96408591964655,medoid_2
110.0,0.10714285714285715,11,0.13951394335941728,1.1200248970927207,-18.050154559568973,0.1259139537341448,0.1902773231267929,True,8.536937338549736,41.913500264856594,medoid_3
112.0,0.10714285714285715,21,0.24145906537356684,0.2542042541427912,-18.658891733086914,0.12060340423153007,0.1488611102104187,True,-,-,medoid_-1
114.0,0.10714285714285715,25,0.09688226567131482,0.21328774657881094,-17.56696947235777,0.1299205526013817,0.16235101222991943,True,10.228742071752713,49.21401293088954,medoid_5
116.0,0.10714285714285715,26,0.22471449584000905,0.1628140319557992,-18.00661837605285,0.12274855376702315,0.16858048737049103,True,8.9702396635519,40.92969239001525,medoid_1
118.0,0.10714285714285715,30,0.4047577460915069,1.0643968627412623,-19.103482194041902,0.11932368942328567,0.17419935762882233,True,4.120657743178427,31.987042225074543,medoid_0
120.0,0.10714285714285715,20,0.450161271712771,2.697101728054836,-21.00205664444734,0.06134776375719495,0.16729755699634552,True,13.412192258581484,51.35611458215654,medoid_5
122.0,0.10714285714285715,14,0.3244235229949327,0.1658645937404539,-20.980830276824015,0.06140806972762185,0.16099610924720764,True,3.9532752643171345,40.70109819669645,medoid_1
124.0,0.10714285714285715,16,0.2852943627582492,0.5623451723140475,-20.141404421996633,0.07710180793054187,0.16539965569972992,True,10.39145788155514,42.10220583093778,medoid_3
126.0,0.10714285714285715,12,0.45513115836716117,2.062203422524989,-20.216519142704044,0.0921042336254015,0.21874408423900604,True,12.635891588642817,46.56322464012505,medoid_6
128.0,0.10714285714285715,16,0.3700843244956177,1.802149291093647,-20.5098636876591,0.047727398750907785,0.209729865193367,True,11.695400038558246,41.50359235461206,medoid_5
130.0,0.10714285714285715,10,0.40896039276741863,1.4577795057782916,-18.69937395693358,0.07963192784987508,0.21351319551467896,True,10.602170542613814,37.037781405029435,medoid_2
132.0,0.10714285714285715,6,0.40329793277060083,0.01729552788704654,-17.725460897788242,0.01854014992701993,0.20750507712364197,False,10.932630232031942,22.878931097175837,medoid_2
134.0,0.10714285714285715,5,0.24081876520854753,0.28925228080051685,-15.937908938659957,0.11106321521739157,0.16237586736679077,False,12.808853109214153,49.48650902300091,medoid_0
136.0,0.10714285714285715,6,0.24994375850371028,0.540291095325323,-15.425161032391701,0.10680204596487096,0.15231001377105713,False,14.352497199117321,48.98820031982748,medoid_0
138.0,-,-,-,-,-,-,-,-,-,-,-
140.0,-,-,-,-,-,-,-,-,-,-,-
142.0,0.10714285714285715,3,0.4666277672029593,1.598289635540062,-13.588303110821723,0.10070826852511607,0.1707097887992859,False,17.163025545070358,50.40108926959809,medoid_1
144.0,-,-,-,-,-,-,-,-,-,-,-
146.0,-,-,-,-,-,-,-,-,-,-,-
148.0,-,-,-,-,-,-,-,-,-,-,-
150.0,0.10714285714285715,3,0.8643143631995585,0.326646985404679,-9.079826252988141,0.07937863471653234,0.1709093600511551,True,1.8472151941888277,4.422734947320988,medoid_0
152.0,-,-,-,-,-,-,-,-,-,-,-
154.0,-,-,-,-,-,-,-,-,-,-,-
156.0,-,-,-,-,-,-,-,-,-,-,-
158.0,-,-,-,-,-,-,-,-,-,-,-
160.0,-,-,-,-,-,-,-,-,-,-,-
