bond_angle,eps,n_clusters,avg_silhouette_score,min_z_score*,minimum_energy,min_energy_cluster_rmsd,min_energy_avg_intermedoid_rmsd,noise_cluster,rmse_helix,rmse_cyl,min_medoid
100.0,0.07857142857142857,45,0.5976221525414367,0.012827662114023803,-16.8641678630782,0.0771502632608942,0.10708639770746231,True,7.61914513353164,41.127571680493354,medoid_14
102.0,0.07857142857142857,51,0.6652241880610741,0.11084072380962982,-17.022313856934073,0.014324752406938255,0.14711971580982208,True,7.067344453998498,44.67880052223015,medoid_13
104.0,0.07857142857142857,58,0.7074748449798793,0.02942010084909721,-16.98670557341214,0.02451794561732809,0.08911750465631485,True,8.099241505420341,48.660129785755856,medoid_6
106.0,0.07857142857142857,50,0.6299054335201921,0.27246933632703385,-17.171998282198683,0.021231115718475965,0.09338442981243134,True,9.39668936560877,49.54155134785869,medoid_28
108.0,0.07857142857142857,60,0.7044728515836747,0.10017239982509213,-17.22825021004938,0.015124347023415953,0.1396743804216385,True,9.343458572189178,42.30597425882853,medoid_23
110.0,0.07857142857142857,46,0.5153385802451638,0.04150673255374671,-18.57413382143479,0.06713937995224827,0.0879150778055191,True,9.13529174852565,53.87775298820654,medoid_4
112.0,0.07857142857142857,36,0.3322786633928111,0.401441293342034,-18.848348756483603,0.11615657915975926,0.1401539295911789,True,-,-,medoid_-1
114.0,0.07857142857142857,64,0.6163744033781258,0.08555463023229384,-18.58094914324682,0.049956591335513924,0.14047735929489136,True,10.722877593688388,82.30015761297977,medoid_14
116.0,0.07857142857142857,61,0.6243481709124907,0.370849481727545,-18.883811843102812,0.04363414849759073,0.12140531837940216,True,7.699131296576741,28.85682527183182,medoid_2
118.0,0.07857142857142857,53,0.48793091206711553,0.19879794761935682,-19.354133780455268,0.10353708417498159,0.08683667331933975,True,11.650758409709585,64.20072329505491,medoid_2
120.0,0.07857142857142857,46,0.6387436057834046,2.896553229792865,-21.051898074446605,0.05912962773189651,0.16729755699634552,True,0.44961105856236927,0.9353316609577886,medoid_0
122.0,0.07857142857142857,32,0.46886655464091,0.17508447996826235,-20.98964754941796,0.0610775713469078,0.16099610924720764,True,11.868929177258327,54.998975976626824,medoid_6
124.0,0.07857142857142857,29,0.2371089530216919,0.11979586769914485,-20.172173472475038,0.026025233331741327,0.1244204118847847,True,11.654342989622393,58.2893135690689,medoid_0
126.0,0.07857142857142857,24,0.24123973615436528,1.0539095960542808,-20.452759944730833,0.07462198472321518,0.11806121468544006,True,12.757168974271075,42.9047007763932,medoid_4
128.0,0.07857142857142857,22,0.34960189181512014,1.8021492910936514,-20.509863687659102,0.047727398750907785,0.2097298502922058,True,11.673761456429617,32.978951540292776,medoid_4
130.0,0.07857142857142857,25,0.1906110557260254,0.15883442205941814,-18.763605758770574,0.031060956006619848,0.12293124198913574,True,12.30429516357694,58.38044734342157,medoid_20
132.0,0.07857142857142857,17,0.20793825868665727,0.01729552788704654,-17.725460897788242,0.01854014992701993,0.1502101868391037,True,11.865032577256594,68.53003566375904,medoid_7
134.0,0.07857142857142857,12,0.1716992316126311,0.1371441279032853,-16.657087609626753,0.015042358239176167,0.12496407330036163,True,10.096408526455921,68.1770965402007,medoid_4
136.0,0.07857142857142857,13,0.1459802839268556,0.2617900139152473,-15.740342997868884,0.011420897625426881,0.13547879457473755,True,14.904187426606482,53.28841695038033,medoid_2
138.0,0.07857142857142857,6,0.03278001717734589,0.011452950602767166,-14.989957976831507,0.11306515440856144,0.12269864231348038,True,14.828526065624477,42.12022954815559,medoid_0
140.0,0.07857142857142857,7,0.3437394915375285,0.34005690793550264,-14.629451314173728,0.0286783414823504,0.11108457297086716,False,10.805990796285917,57.83184162578794,medoid_3
142.0,0.07857142857142857,8,0.1251074466081757,0.3289733128994074,-13.843050602455785,0.021141938457877627,0.11832231283187866,True,15.915725476381592,37.77207877720209,medoid_2
144.0,0.07857142857142857,6,0.20643058589805144,0.022145825795706894,-12.711548885325485,0.02086744693395328,0.09746065735816956,False,11.264833873211527,67.68519848466103,medoid_3
146.0,0.07857142857142857,3,0.31003288896463443,1.5421582830698901,-11.482694939553737,0.11020956277093101,0.14862778782844543,True,15.466656275318165,63.26374385197297,medoid_0
148.0,0.07857142857142857,3,0.4898383740737107,0.09579996448727575,-10.389467508895814,0.09663169484431403,0.16242456436157227,True,17.58520237896127,44.62457669097013,medoid_0
150.0,0.07857142857142857,6,0.18512758586042258,1.7065659556501458,-9.428735548170451,0.013922104615025147,0.13028916716575623,True,2.5021810405574003,7.341311671679498,medoid_2
152.0,-,-,-,-,-,-,-,-,-,-,-
154.0,-,-,-,-,-,-,-,-,-,-,-
156.0,-,-,-,-,-,-,-,-,-,-,-
158.0,-,-,-,-,-,-,-,-,-,-,-
160.0,-,-,-,-,-,-,-,-,-,-,-
